##NAMES=Benitoite
##RRUFFID=R050320
##IDEAL CHEMISTRY=BaTi^4+^Si_3_O_9_
##LOCALITY=San Benito County, California, USA
##OWNER=RRUFF
##SOURCE=American Museum of Natural History
##DESCRIPTION=Blue fragment
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R050320
##MEASURED CHEMISTRY=Ba_1.00_Ti_1.00_(Si_2.99_Al_0.01_)_Σ=3_O_9_
367.3006, 1247.705
369.2290, 1262.686
371.1575, 1232.040
373.0860, 1158.646
375.0144, 1058.767
376.9429, 924.2653
378.8714, 800.1274
380.7998, 694.0970
382.7283, 607.4134
384.6568, 542.8038
386.5852, 496.8139
388.5137, 470.3300
390.4422, 459.1506
392.3706, 451.6910
394.2991, 449.4091
396.2276, 435.4777
398.1560, 402.1287
400.0845, 362.5577
402.0130, 312.8763
403.9414, 264.7772
405.8699, 226.3995
407.7984, 196.6468
409.7268, 173.3314
411.6553, 156.3249
413.5838, 143.4049
415.5122, 135.1499
417.4407, 129.7198
419.3692, 127.9285
421.2976, 127.4016
423.2261, 127.5253
425.1546, 128.0674
427.0830, 128.7421
429.0115, 129.6159
430.9400, 130.8501
432.8684, 132.3046
434.7969, 134.7698
436.7254, 138.1478
438.6538, 142.6520
440.5823, 148.8846
442.5108, 155.6390
444.4392, 162.2942
446.3677, 169.0088
448.2962, 175.8588
450.2246, 182.8752
452.1531, 190.6147
454.0816, 199.5194
456.0100, 208.1133
457.9385, 216.5761
459.8670, 224.4197
461.7954, 231.7445
463.7239, 238.0559
465.6524, 242.9007
467.5808, 246.7183
469.5093, 249.9154
471.4378, 252.5422
473.3662, 255.4892
475.2947, 259.2216
477.2232, 260.9173
479.1516, 259.7687
481.0801, 258.1138
483.0086, 256.0359
484.9370, 254.6357
486.8655, 252.9295
488.7940, 253.3124
490.7224, 259.0049
492.6509, 269.6132
494.5794, 283.9781
496.5078, 302.2704
498.4363, 318.6926
500.3648, 333.7816
502.2932, 343.1479
504.2217, 343.3843
506.1502, 340.2832
508.0786, 333.7343
510.0071, 327.3694
511.9356, 322.5599
513.8640, 321.1829
515.7925, 328.9432
517.7209, 345.0110
519.6494, 365.5779
521.5779, 390.6382
523.5063, 418.8009
525.4348, 450.3937
527.3633, 484.1519
529.2917, 521.2386
531.2202, 558.5883
533.1487, 601.8204
535.0771, 639.1917
537.0056, 655.6392
538.9341, 652.1234
540.8625, 626.2888
542.7910, 577.9625
544.7195, 528.7581
546.6479, 476.0572
548.5764, 435.3463
550.5049, 406.9712
552.4333, 392.2200
554.3618, 390.2282
556.2903, 403.4218
558.2188, 438.8058
560.1472, 487.5182
562.0757, 539.5533
564.0042, 593.9327
565.9326, 646.1161
567.8611, 694.6696
569.7896, 750.1063
571.7180, 843.7999
573.6465, 891.1752
575.5750, 889.8530
577.5034, 839.9847
579.4319, 709.5734
581.3604, 566.1999
583.2889, 442.2520
585.2173, 339.2925
587.1458, 261.5947
589.0743, 206.5950
591.0027, 167.0390
592.9312, 143.8517
594.8597, 126.6412
596.7881, 116.7141
598.7166, 109.0523
600.6451, 103.9486
602.5735, 99.92452
604.5020, 96.80759
606.4305, 94.29680
608.3589, 92.41624
610.2874, 90.89757
612.2159, 89.65002
614.1443, 88.57433
616.0728, 87.46869
618.0013, 86.36491
619.9297, 85.52422
621.8582, 84.97228
623.7867, 84.36715
625.7151, 83.74335
627.6436, 82.78476
629.5721, 81.24911
631.5005, 79.87107
633.4290, 78.71718
635.3575, 78.09022
637.2859, 78.57498
639.2144, 79.17036
641.1429, 79.01940
643.0714, 78.42319
644.9998, 77.82330
646.9283, 77.21306
648.8568, 76.41578
650.7852, 75.49944
652.7137, 75.48697
654.6422, 76.60220
656.5706, 76.94898
658.4991, 75.76832
660.4276, 74.98204
662.3560, 75.75917
664.2845, 76.02942
666.2130, 74.68805
668.1414, 73.20409
670.0699, 72.38528
671.9984, 72.03748
673.9268, 72.17577
675.8553, 72.51831
677.7838, 72.48262
679.7122, 72.19684
681.6407, 72.15740
683.5692, 72.37127
685.4976, 72.32787
687.4261, 71.89783
689.3546, 71.52910
691.2830, 71.24335
693.2115, 71.05951
695.1400, 71.18492
697.0684, 71.10778
698.9969, 70.02678
700.9254, 69.49374
702.8538, 71.02168
704.7823, 72.91760
706.7108, 73.52462
708.6392, 73.62834
710.5677, 74.31450
712.4962, 75.35424
714.4246, 75.87007
716.3531, 75.88060
718.2816, 76.59309
720.2100, 78.23408
722.1385, 79.60814
724.0670, 80.47667
725.9954, 81.74416
727.9239, 83.82191
729.8524, 85.40376
731.7808, 85.81013
733.7093, 86.46508
735.6378, 87.94746
737.5662, 89.81174
739.4947, 92.35252
741.4232, 94.56120
743.3516, 95.59068
745.2801, 95.95242
747.2086, 96.58428
749.1370, 96.90709
751.0655, 95.07941
752.9940, 91.67768
754.9224, 90.05321
756.8509, 90.20731
758.7794, 89.06612
760.7078, 86.51431
762.6363, 84.83126
764.5648, 84.37123
766.4932, 83.46639
768.4217, 81.62502
770.3502, 80.06965
772.2786, 79.09127
774.2071, 78.51990
776.1356, 78.74898
778.0640, 78.74205
779.9925, 77.68133
781.9210, 76.75319
783.8494, 76.88443
785.7779, 77.34444
787.7064, 77.43046
789.6348, 77.41595
791.5633, 77.91766
793.4918, 78.50159
795.4202, 78.00035
797.3487, 76.85658
799.2772, 76.26176
801.2056, 76.21175
803.1341, 76.82161
805.0626, 78.04715
806.9910, 78.12549
808.9195, 76.66965
810.8480, 75.99529
812.7764, 76.57838
814.7049, 77.25372
816.6334, 78.22034
818.5618, 78.68480
820.4903, 78.13712
822.4188, 77.75887
824.3472, 77.85428
826.2757, 78.12585
828.2042, 78.60157
830.1326, 79.03358
832.0611, 79.01492
833.9896, 79.23170
835.9180, 80.33659
837.8465, 81.75041
839.7750, 83.08498
841.7034, 84.30570
843.6319, 85.26176
845.5604, 86.14497
847.4888, 87.32713
849.4173, 88.68880
851.3458, 89.81393
853.2742, 90.81255
855.2027, 92.27377
857.1312, 94.18494
859.0596, 96.20942
860.9881, 98.32323
862.9166, 100.8682
864.8450, 103.8229
866.7735, 107.2740
868.7020, 111.0065
870.6304, 116.4800
872.5589, 124.0269
874.4874, 132.0184
876.4158, 139.8579
878.3443, 149.8764
880.2728, 162.9774
882.2012, 176.6856
884.1297, 189.5479
886.0582, 204.8796
887.9866, 222.5645
889.9151, 245.4296
891.8436, 274.0313
893.7720, 309.0488
895.7005, 350.8458
897.6290, 398.7507
899.5574, 456.0347
901.4859, 514.7335
903.4144, 571.6813
905.3428, 625.4510
907.2713, 673.9951
909.1998, 719.8536
911.1282, 761.0787
913.0567, 805.3175
914.9852, 862.2943
916.9136, 927.4476
918.8421, 996.2485
920.7706, 1067.597
922.6990, 1143.035
924.6275, 1217.649
926.5560, 1285.945
928.4844, 1343.381
930.4129, 1380.328
932.3414, 1397.345
934.2698, 1400.476
936.1983, 1384.522
938.1268, 1326.752
940.0552, 1232.908
941.9837, 1129.256
943.9122, 1018.609
945.8406, 915.3153
947.7691, 819.7610
949.6976, 727.3167
951.6260, 637.7396
953.5545, 549.2117
955.4830, 460.0598
957.4114, 384.3041
959.3399, 323.4073
961.2684, 270.8322
963.1968, 226.2723
965.1253, 191.0480
967.0538, 166.8265
968.9822, 147.5900
970.9107, 134.4955
972.8392, 123.3662
974.7676, 114.0162
976.6961, 107.1889
978.6246, 103.6206
980.5530, 100.4059
982.4815, 97.29212
984.4100, 94.51991
986.3384, 92.06172
988.2669, 90.14008
990.1954, 88.70558
992.1238, 88.18016
994.0523, 88.73268
995.9808, 89.91087
997.9092, 91.81697
999.8377, 93.58656
1001.766, 94.98563
1003.695, 96.49787
1005.623, 98.59899
1007.552, 99.47312
1009.480, 98.48208
1011.409, 96.74894
1013.337, 94.11292
1015.265, 92.29069
1017.194, 92.32921
1019.122, 91.42644
1021.051, 88.59640
1022.979, 85.38094
1024.908, 81.89991
1026.836, 78.76743
1028.765, 76.21357
1030.693, 73.87325
1032.622, 71.93043
1034.550, 69.58766
1036.479, 66.04698
1038.407, 63.33350
1040.335, 61.92455
1042.264, 61.31313
1044.192, 61.87868
1046.121, 62.36699
1048.049, 62.45346
1049.978, 62.61483
1051.906, 63.10651
1053.835, 63.36983
1055.763, 63.38192
1057.692, 63.04292
1059.620, 62.18968
1061.549, 61.25768
1063.477, 60.19672
1065.406, 59.26404
1067.334, 58.51178
1069.262, 57.86255
1071.191, 57.07468
1073.120, 56.82827
1075.048, 57.33148
1076.976, 58.13223
1078.905, 59.09700
1080.833, 60.53969
1082.762, 62.88325
1084.690, 64.87684
1086.619, 66.31081
1088.547, 67.62762
1090.476, 68.63441
1092.404, 70.21435
1094.333, 72.95177
1096.261, 74.48440
1098.190, 74.44022
1100.118, 74.18237
1102.047, 73.88232
1103.975, 72.65285
1105.903, 70.26289
1107.832, 68.33159
1109.760, 66.99866
1111.689, 65.18883
1113.617, 62.85030
1115.546, 60.52651
1117.474, 58.21153
1119.403, 56.32022
1121.331, 54.83547
1123.260, 52.90169
1125.188, 50.62696
1127.117, 49.27683
1129.045, 48.68068
1130.974, 48.02526
1132.902, 47.24612
1134.830, 45.73348
1136.759, 43.76703
1138.687, 42.27928
1140.616, 41.15447
1142.544, 40.18175
1144.473, 39.40251
1146.401, 38.85853
1148.330, 38.48206
1150.258, 38.34322
1152.187, 38.17370
1154.115, 37.35841
1156.044, 36.49612
1157.972, 36.46328
1159.901, 36.65599
1161.829, 36.43090
1163.757, 36.12611
1165.686, 36.00813
1167.614, 35.89909
1169.543, 35.57288
1171.471, 35.46666
1173.400, 36.06094
1175.328, 36.47884
1177.257, 36.31540
1179.185, 36.04282
1181.114, 35.67645
1183.042, 35.38420
1184.971, 34.98937
1186.899, 35.08140
1188.828, 36.29182
1190.756, 37.01572
1192.684, 36.87955
1194.613, 36.69015
1196.541, 36.32441
1198.470, 36.17706
1200.398, 36.30828
1202.327, 36.45860
1204.255, 36.66521
1206.184, 36.89282
1208.112, 37.12641
1210.041, 36.66727
1211.969, 35.67245
1213.898, 35.46181
1215.826, 35.79561
1217.755, 35.82707
1219.683, 35.57812
1221.611, 35.06414
1223.540, 34.47019
1225.468, 33.99304
1227.397, 33.66137
1229.325, 33.59159
1231.254, 33.55436
1233.182, 33.36845
1235.111, 33.24368
1237.039, 33.29032
1238.968, 33.24525
1240.896, 33.11546
1242.825, 32.77744
1244.753, 31.97234
1246.682, 31.68940
1248.610, 32.26451
1250.538, 32.68697
1252.467, 32.79435
1254.395, 32.90594
1256.324, 33.07874
1258.252, 33.03524
1260.181, 32.74176
1262.109, 32.27114
1264.038, 31.80529
1265.966, 32.70381
1267.895, 34.26115
1269.823, 33.91706
1271.752, 32.60076
1273.680, 32.00784
1275.609, 31.86566
1277.537, 31.80401
1279.465, 31.99906
1281.394, 32.70564
1283.322, 33.19261
1285.251, 33.05797
1287.179, 32.86559
1289.108, 32.80133
1291.036, 32.72481
1292.965, 32.42842
1294.893, 32.42248
1296.822, 33.02476
1298.750, 33.39683
1300.679, 33.42641
1302.607, 33.54918
1304.536, 33.85215
1306.464, 33.56276
1308.392, 32.77764
1310.321, 32.80671
1312.249, 33.27156
1314.178, 32.91299
1316.106, 32.28203
1318.035, 32.25549
1319.963, 32.19938
1321.892, 31.49270
1323.820, 31.06998
1325.749, 31.41506
1327.677, 31.87018
1329.606, 32.47877
1331.534, 32.61573
1333.463, 31.81599
1335.391, 31.16696
1337.319, 30.96879
1339.248, 31.00031
1341.176, 31.21702
1343.105, 31.46697
1345.033, 31.68436
1346.962, 31.38999
1348.890, 30.84171
1350.819, 30.75986
1352.747, 30.90175
1354.676, 31.00449
1356.604, 30.97878
1358.533, 30.63328
1360.461, 30.21093
1362.390, 29.86375
1364.318, 29.77687
1366.246, 30.03820
1368.175, 30.03689
1370.103, 29.59975
1372.032, 29.51315
1373.960, 29.84259
1375.889, 30.09601
1377.817, 30.29189
1379.746, 30.19895
1381.674, 29.92021
1383.603, 29.97913
1385.531, 30.35009
1387.460, 31.14680
1389.388, 31.78852
1391.317, 31.65681
1393.245, 31.43950
1395.173, 31.67654
1397.102, 31.75652
1399.030, 31.00664
1400.959, 30.81404
1402.887, 31.56428
1404.816, 31.84738
1406.744, 31.65704
1408.673, 32.13015
1410.601, 32.96673
1412.530, 32.87975
1414.458, 32.44848
1416.387, 32.80711
1418.315, 33.40046
1420.244, 33.49191
1422.172, 33.45147
1424.100, 33.74152
1426.029, 33.97220
1427.957, 33.90664
1429.886, 33.89136
1431.814, 33.94382
1433.743, 34.03173
1435.671, 34.22771
1437.600, 34.60670
1439.528, 35.02969
1441.457, 35.23980
1443.385, 35.41831
1445.314, 35.81973
1447.242, 36.19059
1449.171, 36.20197
1451.099, 36.23626
1453.027, 36.60567
1454.956, 36.85154
1456.884, 36.86986
1458.813, 36.85040
1460.741, 36.89115
1462.670, 37.44963
1464.598, 38.13476
1466.527, 38.43081
1468.455, 38.39934
1470.384, 37.42653
1472.312, 36.62577
1474.241, 37.04942
1476.169, 37.59897
1478.098, 38.04507
1480.026, 38.23984
1481.954, 38.14305
1483.883, 37.69210
1485.811, 37.03027
1487.740, 37.08303
1489.668, 37.41853
1491.597, 36.85171
1493.525, 36.16769
1495.454, 36.40224
1497.382, 36.66554
1499.311, 36.25343
1501.239, 35.81243
1503.168, 35.69524
1505.096, 35.76573
1507.025, 35.76921
1508.953, 35.11083
1510.881, 34.19959
1512.810, 33.81463
1514.738, 33.81037
1516.667, 34.07077
1518.595, 34.14033
1520.524, 33.61685
1522.452, 33.29171
1524.381, 33.76511
1526.309, 33.79848
1528.238, 33.09489
1530.166, 32.89882
1532.095, 32.92405
1534.023, 32.67994
1535.952, 32.40983
1537.880, 32.15287
1539.808, 31.98496
1541.737, 31.45707
1543.665, 30.92771
1545.594, 30.95012
1547.522, 30.78245
1549.451, 30.24143
1551.379, 30.25562
1553.308, 30.52301
1555.236, 30.06684
1557.165, 29.68309
1559.093, 29.81740
1561.022, 29.64921
1562.950, 29.78658
1564.879, 29.81059
1566.807, 29.08494
1568.735, 28.93141
1570.664, 29.48818
1572.592, 29.39260
1574.521, 28.98217
1576.449, 29.32305
1578.378, 29.60161
1580.306, 28.43223
1582.235, 27.67097
1584.163, 28.70653
1586.092, 29.09026
1588.020, 28.29932
1589.949, 27.93690
1591.877, 28.10439
1593.806, 27.83310
1595.734, 27.38579
1597.662, 27.45127
1599.591, 27.57842
1601.519, 27.28032
1603.448, 27.03860
1605.376, 27.09274
1607.305, 27.06460
1609.233, 26.97039
1611.162, 26.59835
1613.090, 26.11026
1615.019, 26.50770
1616.947, 26.96681
1618.876, 26.42076
1620.804, 26.02492
1622.733, 26.35907
1624.661, 26.70406
1626.589, 26.92609
1628.518, 26.79908
1630.446, 26.50414
1632.375, 26.47507
1634.303, 26.46720
1636.232, 26.41871
1638.160, 26.31877
1640.089, 26.05572
1642.017, 25.87768
1643.946, 25.86364
1645.874, 26.56563
1647.803, 27.26757
1649.731, 26.71211
1651.660, 26.12082
1653.588, 26.38706
1655.516, 26.42501
1657.445, 25.89666
1659.373, 25.93596
1661.302, 26.35448
1663.230, 26.15870
1665.159, 25.59769
1667.087, 25.04475
1669.016, 24.98962
1670.944, 25.62848
1672.873, 25.74099
1674.801, 25.36515
1676.730, 25.11110
1678.658, 24.88047
1680.587, 24.69708
1682.515, 24.54921
1684.443, 24.52565
1686.372, 24.52810
1688.300, 23.97433
1690.229, 23.61115
1692.157, 23.99278
1694.086, 24.22176
1696.014, 24.01131
1697.943, 24.02528
1699.871, 24.20426
1701.800, 23.84123
1703.728, 23.12444
1705.657, 22.54935
1707.585, 22.85062
1709.514, 23.54726
1711.442, 23.22231
1713.370, 22.63426
1715.299, 22.57567
1717.227, 22.71015
1719.156, 22.87723
1721.084, 23.02681
1723.013, 23.35601
1724.941, 23.13993
1726.870, 22.44102
1728.798, 22.56634
1730.727, 22.92744
1732.655, 22.52935
1734.584, 21.90736
1736.512, 21.62559
1738.441, 21.47812
1740.369, 21.17756
1742.297, 21.20329
1744.226, 21.51385
1746.154, 22.16710
1748.083, 22.29606
1750.011, 21.37322
1751.940, 20.80350
1753.868, 20.84554
1755.797, 21.16433
1757.725, 21.56101
1759.654, 21.70902
1761.582, 21.40506
1763.511, 20.76261
1765.439, 20.59958
1767.368, 21.03326
1769.296, 21.15805
1771.224, 21.18627
1773.153, 21.53945
1775.081, 21.29255
1777.010, 20.77712
1778.938, 20.78041
1780.867, 20.87720
1782.795, 20.75096
1784.724, 20.38159
1786.652, 20.27739
1788.581, 20.43999
1790.509, 20.35042
1792.438, 20.40809
1794.366, 20.40607
1796.295, 20.43500
1798.223, 20.81120
1800.151, 20.86456
1802.080, 20.72477
1804.008, 20.76173
1805.937, 20.56854
1807.865, 20.52575
1809.794, 20.67514
1811.722, 20.65702
1813.651, 20.86450
1815.579, 20.94387
1817.508, 20.37306
1819.436, 19.98883
1821.365, 20.10437
1823.293, 20.02992
1825.222, 19.98846
1827.150, 20.71595
1829.078, 21.12068
1831.007, 20.79908
1832.935, 20.47297
1834.864, 20.25526
1836.792, 19.63773
1838.721, 19.01143
1840.649, 19.16926
1842.578, 19.78679
1844.506, 20.42991
1846.435, 20.31073
1848.363, 19.76693
1850.292, 19.62546
1852.220, 19.51436
1854.149, 19.25326
1856.077, 19.54323
1858.005, 19.73158
1859.934, 19.45374
1861.862, 19.37017
1863.791, 19.41549
1865.719, 19.33580
1867.648, 18.87153
1869.576, 18.23727
1871.505, 18.09099
1873.433, 18.69730
1875.362, 19.10529
1877.290, 18.83208
1879.219, 18.58413
1881.147, 18.46968
1883.076, 18.24237
1885.004, 18.08355
1886.932, 18.25982
1888.861, 18.21014
1890.789, 18.34031
1892.718, 18.29079
1894.646, 17.85218
1896.575, 17.66009
1898.503, 17.58189
1900.432, 17.97637
1902.360, 18.36498
1904.289, 18.29194
1906.217, 18.03239
1908.146, 17.91768
1910.074, 18.26542
1912.003, 18.34052
1913.931, 18.11148
1915.859, 17.84772
1917.788, 17.41065
1919.716, 17.62782
1921.645, 17.88236
1923.573, 17.46318
1925.502, 17.38211
1927.430, 17.86776
1929.359, 18.01140
1931.287, 17.87748
1933.216, 17.74208
1935.144, 17.88876
1937.073, 18.15854
1939.001, 17.80326
1940.930, 17.12275
1942.858, 17.35422
1944.786, 18.00592
1946.715, 17.73322
1948.643, 17.29021
1950.572, 17.21137
1952.500, 17.25869
1954.429, 17.39962
1956.357, 17.32121
1958.286, 17.38326
1960.214, 17.60326
1962.143, 17.02988
1964.071, 16.45546
1966.000, 16.76291
1967.928, 17.15880
1969.857, 17.00805
1971.785, 17.07866
1973.714, 17.43893
1975.642, 17.46955
1977.570, 17.29540
1979.499, 17.14565
1981.427, 17.05881
1983.356, 16.80838
1985.284, 16.45385
1987.213, 16.23801
1989.141, 15.84086
1991.070, 15.69420
1992.998, 16.19030
1994.927, 16.27170
1996.855, 15.69888
1998.784, 15.54272
2000.712, 15.77371
2002.641, 16.06205
2004.569, 16.35357
2006.497, 16.24171
2008.426, 15.56099
2010.354, 15.45519
2012.283, 15.97138
2014.211, 15.61119
2016.140, 15.07966
2018.068, 15.04192
2019.997, 15.22789
2021.925, 15.25831
2023.854, 15.23474
2025.782, 15.36858
2027.711, 15.22047
2029.639, 15.14588
2031.568, 14.96382
2033.496, 14.54286
2035.424, 14.21453
2037.353, 14.21393
2039.281, 14.31887
2041.210, 14.54243
2043.138, 14.68495
2045.067, 14.45417
2046.995, 14.42675
2048.924, 14.39596
2050.852, 14.18907
2052.781, 14.20493
2054.709, 13.89176
2056.637, 13.38684
2058.566, 13.37251
2060.495, 13.99610
2062.423, 14.09077
2064.352, 13.96395
2066.280, 13.86442
2068.208, 13.70434
2070.137, 13.35764
2072.065, 13.21557
2073.994, 13.26401
2075.922, 12.78940
2077.851, 12.60455
2079.779, 12.73303
2081.708, 12.72908
2083.636, 12.81136
2085.565, 12.62143
2087.493, 12.34646
2089.422, 12.44751
2091.350, 12.70946
2093.279, 12.72296
2095.207, 12.03055
2097.135, 11.78782
2099.064, 12.54001
2100.992, 12.71171
2102.921, 12.35897
2104.849, 11.98153
2106.778, 12.00077
2108.706, 12.26151
2110.635, 11.86726
2112.563, 11.33685
2114.492, 11.49225
2116.420, 11.64750
2118.349, 11.62527
2120.277, 11.77168
2122.206, 12.06078
2124.134, 12.37370
2126.063, 12.04977
2127.991, 11.96074
2129.919, 12.05646
2131.848, 11.79205
2133.776, 11.63027
2135.705, 11.42506
2137.633, 11.17040
2139.562, 11.29421
2141.490, 11.50799
2143.419, 11.47433
2145.347, 11.64483
2147.276, 11.47272
2149.204, 11.01729
2151.133, 11.30457
2153.061, 11.61441
2154.990, 11.25603
2156.918, 10.94669
2158.846, 11.18158
2160.775, 11.26623
2162.703, 10.84771
2164.632, 10.89730
2166.560, 11.27343
2168.489, 11.50636
2170.417, 11.40154
2172.346, 11.15272
2174.274, 11.11163
2176.203, 11.44925
2178.131, 11.89085
2180.060, 11.97502
2181.988, 11.90804
2183.917, 12.04975
2185.845, 11.86147
2187.773, 11.57538
2189.702, 11.96425
2191.630, 12.53727
2193.559, 12.68239
2195.487, 12.90212
2197.416, 12.89052
2199.344, 12.39557
2201.273, 12.24415
2203.201, 12.17403
2205.130, 12.32715
2207.058, 12.35701
2208.987, 12.30372
2210.915, 12.24132
2212.844, 12.01560
2214.772, 11.69231
2216.700, 11.50357
2218.629, 11.61702
2220.557, 11.40318
2222.486, 11.29289
2224.414, 11.52245
2226.343, 11.60204
2228.271, 11.45474
2230.200, 11.02383
2232.128, 10.67647
2234.057, 10.67337
2235.985, 10.68844
2237.914, 10.79289
2239.842, 11.04854
2241.771, 10.85333
2243.699, 10.18398
2245.627, 10.39737
2247.556, 10.58737
2249.484, 9.969294
2251.413, 9.536042
2253.341, 9.460527
2255.270, 9.397048
2257.198, 9.165539
2259.127, 9.152431
2261.055, 9.305359
2262.984, 9.284747
2264.912, 9.143812
2266.841, 8.988389
2268.769, 8.685162
2270.698, 8.416502
2272.626, 8.421937
2274.554, 8.514853
2276.483, 8.546124
2278.411, 8.741422
2280.340, 8.697137
2282.268, 8.676754
2284.197, 8.531017
2286.125, 8.195285
2288.054, 8.338046
2289.982, 8.624778
2291.911, 8.432787
2293.839, 8.416880
2295.768, 8.427844
2297.696, 8.456819
2299.625, 8.584997
2301.553, 8.652436
2303.481, 8.151121
2305.410, 7.671085
2307.338, 7.914593
2309.267, 7.828814
2311.195, 7.654237
2313.124, 7.983644
2315.052, 8.063406
2316.981, 7.586591
2318.909, 7.376470
2320.838, 7.687572
2322.766, 8.023888
2324.695, 8.174340
2326.623, 8.095063
2328.552, 7.719761
2330.480, 7.517897
2332.408, 7.658338
2334.337, 7.504106
2336.265, 7.464875
2338.194, 7.556067
2340.122, 7.579742
2342.051, 7.600271
2343.979, 7.469209
2345.908, 7.381768
2347.836, 7.534174
2349.765, 7.662642
2351.693, 7.571673
2353.622, 7.203391
2355.550, 7.247270
2357.479, 7.543205
2359.407, 7.656214
2361.335, 7.387262
2363.264, 7.033069
2365.192, 7.233735
2367.121, 7.572654
2369.049, 7.442914
2370.978, 7.341690
2372.906, 7.492718
2374.835, 7.625867
2376.763, 7.205316
2378.692, 6.755994
2380.620, 6.971431
2382.549, 6.879804
2384.477, 6.551266
2386.406, 6.687073
2388.334, 6.953935
2390.262, 7.170736
2392.191, 7.374891
2394.119, 7.477813
2396.048, 7.435464
2397.976, 7.297555
2399.905, 7.087415
2401.833, 6.895275
2403.762, 6.971085
2405.690, 7.012652
2407.619, 6.753632
2409.547, 6.999812
2411.476, 7.148267
2413.404, 6.907035
2415.333, 6.985976
2417.261, 7.086324
2419.189, 6.867780
2421.118, 6.859259
2423.046, 6.987943
2424.975, 6.809585
2426.903, 6.759591
2428.832, 6.833939
2430.760, 6.635575
2432.689, 6.545769
2434.617, 6.401524
2436.546, 6.114300
2438.474, 6.353729
2440.403, 6.293925
2442.331, 6.355741
2444.260, 6.463632
2446.188, 6.265202
2448.116, 6.300213
2450.045, 5.979746
2451.973, 5.966657
2453.902, 6.352709
2455.830, 6.647063
2457.759, 6.312783
2459.687, 5.982636
2461.616, 6.032238
2463.544, 6.199452
2465.473, 6.383801
2467.401, 6.176426
2469.330, 6.072583
2471.258, 6.129067
2473.187, 5.777624
2475.115, 5.693387
